created_at,source,original_text,lang,sentiment,favorite_count,retweet_count,polarity,subjectivity,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 18:36:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725",-0.125,0.725,12,15,itranslate123,9174,732,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]","{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [0, 6]}",
Fri Jun 18 18:36:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,50,46,logophobe,1926,841,False,[],,"St Paul, MN"
Fri Jun 18 18:36:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid-19 Cases Surge in Africa, Near First Wave Peak - WHO https://t.co/XwCHq980WU #Africa #Coronavirus #Covid19 https://t.co/udkX7DYEAG",en,"Sentiment(polarity=0.175, subjectivity=0.3666666666666667",0.175,0.3666666666666667,0,1,allanmzalendo,22615,18749,,"[{'text': 'Africa', 'indices': [83, 90]}, {'text': 'Coronavirus', 'indices': [91, 103]}, {'text': 'Covid19', 'indices': [104, 112]}]",,Tanzania
Fri Jun 18 18:36:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Really excellent thread from @WHO technical adviser. 100% agree. 
TL;DR
🔵Drive down transmission. 
🔵Vaccinate and SHARE vaccines.
🔵NPI’s need to be sustained for longer as we try to get better vaccine coverage. 

@BorisJohnson @POTUS 
@PHE_uk @CDCgov https://t.co/8KX1limMNc",en,"Sentiment(polarity=0.33611111111111114, subjectivity=0.47222222222222227",0.33611111111111114,0.47222222222222227,15,6,AlGensollen,626,1930,False,[],"{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [29, 33]}",
Fri Jun 18 18:36:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 487,29… https://t.co/lvBZr3hmLd",en,"Sentiment(polarity=-0.75, subjectivity=1.0",-0.75,1.0,0,0,PuneUpdater,88,0,False,[],,
Fri Jun 18 18:36:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1105,1,… https://t.co/QHsi9lfQj2",en,"Sentiment(polarity=-0.75, subjectivity=1.0",-0.75,1.0,0,0,PuneUpdater,88,0,False,[],,
Fri Jun 18 18:36:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa. https://t.co/sOgIroihOc",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555",0.13333333333333333,0.45555555555555555,279,134,SueWailoo,169,242,False,[],,
Fri Jun 18 18:36:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725",-0.125,0.725,12,16,wafaabeni,58,125,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]","{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [0, 6]}",
Fri Jun 18 18:36:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The man of the Moment, the man who wrote Africa’s name on the map of the world.
His name is Dr jerome Munyangi from MADAGASCAR the inventor, creator and manufacturer of the madagascar magic herbal drink  named COVID-ORGANICS which prevents and cures corona Virus. https://t.co/VE4XnZDB2I",en,"Sentiment(polarity=0.5, subjectivity=1.0",0.5,1.0,2963,990,Nhlaka_Bright,867,1286,False,[],,South Africa
Fri Jun 18 18:36:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888",0.16666666666666666,0.18888888888888888,559,624,genpony,1264,962,,[],"{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [81, 89]}",
Fri Jun 18 18:36:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrTomFrieden Please call on US government to do more than just vaccinate. Vaccines are fantastic but we need to do more to stop #Covid19 transmission. Please speak out and put pressure on US Govt to take more action especially with #DeltaVariant spreading https://t.co/oP5FBiXPS8,en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5833333333333334",0.3333333333333333,0.5833333333333334,1,1,lukeyan99,395,3615,False,"[{'text': 'Covid19', 'indices': [129, 137]}, {'text': 'DeltaVariant', 'indices': [233, 246]}]","{'screen_name': 'DrTomFrieden', 'name': 'Dr. Tom Frieden', 'id': 820452522494226433, 'id_str': '820452522494226433', 'indices': [0, 13]}",
Fri Jun 18 18:36:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,53,47,nikki_ayesha,329,619,False,[],,"Karachi, Pakistan"
Fri Jun 18 18:36:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Israel to transfer more than 1 million Covid-19 shots which are due to expire to Palestinian Authority — RT World News https://t.co/djkjbiCzup,en,"Sentiment(polarity=0.1875, subjectivity=0.4375",0.1875,0.4375,2,3,mxnonbinary,860,5000,False,[],,"Florida, USA"
Fri Jun 18 18:36:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",en,"Sentiment(polarity=0.0, subjectivity=0.6",0.0,0.6,90,51,ChrisLancashir3,2883,4999,,"[{'text': 'DeltaVariant', 'indices': [87, 100]}]",,
Fri Jun 18 18:37:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,54,48,admford,3736,823,False,[],,Chicago
Fri Jun 18 18:37:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725",-0.125,0.725,13,17,damndude22,26,138,False,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]","{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [0, 6]}",
Fri Jun 18 18:37:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X",en,"Sentiment(polarity=0.1958333333333333, subjectivity=0.2875",0.1958333333333333,0.2875,82,88,WeAreWarriorsAL,3189,130,False,"[{'text': 'COVID19', 'indices': [187, 195]}]",,
Fri Jun 18 18:37:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ah.. The type that needs refrigeration but Israel cuts off the electricity supply most of the day in Gaza..... 🧐,en,"Sentiment(polarity=0.5, subjectivity=0.5",0.5,0.5,1,1,mxnonbinary,860,5000,,[],,"Florida, USA"
Fri Jun 18 18:37:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,54,49,dizzlefizzle_,103,869,False,[],,
Fri Jun 18 18:37:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Vaccines: “Africa needs millions more doses here &amp; now,” said Matshidiso Moeti, the ⁦@WHO⁩’s regional dir 4 Africa. “Africa is in the midst of a full blown 3rd wave … We’ve seen in India &amp; elsewhere how quickly #COVID19 can rebound” #VaccineEquity  https://t.co/ovcFaVbHXD",en,"Sentiment(polarity=0.29583333333333334, subjectivity=0.3875",0.29583333333333334,0.3875,1,1,ToddBohannon,3202,4008,False,"[{'text': 'Vaccines', 'indices': [0, 9]}, {'text': 'COVID19', 'indices': [220, 228]}, {'text': 'VaccineEquity', 'indices': [242, 256]}]","{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [90, 94]}",Occupied Duwamish Territory
Fri Jun 18 18:37:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“Health officials in #Africa have called for an urgent acceleration in the supply of #vaccines to the continent to curb a new wave of #COVID19 infections” #DeltaVariant #VaccineEquity  https://t.co/ovcFaVbHXD,en,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453",0.13636363636363635,0.45454545454545453,1,1,ToddBohannon,3202,4008,,"[{'text': 'Africa', 'indices': [21, 28]}, {'text': 'vaccines', 'indices': [85, 94]}, {'text': 'COVID19', 'indices': [134, 142]}, {'text': 'DeltaVariant', 'indices': [155, 168]}, {'text': 'VaccineEquity', 'indices': [169, 183]}]",,Occupied Duwamish Territory
Fri Jun 18 18:37:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The only way we’ll be free of the #COVID19 pandemic is by making sure there are vaccines for everyone, everywhere. So, what can you do? It’s simple: #GoGiveOne https://t.co/8M0IMWt7Zl https://t.co/oPVbGvPYHr",en,"Sentiment(polarity=0.225, subjectivity=0.7615079365079366",0.225,0.7615079365079366,0,0,godlak_1,823,384,,[],,Chatka Puchatka
Fri Jun 18 18:37:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Our number one priority as we fight #COVID19 is keeping Canadians safe. In coordination with the U.S., we are extending restrictions on non-essential international travel and with the United States until July 21st, 2021.",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666",0.16666666666666666,0.16666666666666666,0,0,MisterDoubleJ,425,178,False,[],,Montreal
Fri Jun 18 18:37:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,55,50,bonapart100,1444,1326,,[],,UK
Fri Jun 18 18:37:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Our #mural in #Kenya profiled on the BBC 😎

Our 70 metre mural with @msale_ is one of #Africa’s largest and aims to fight #coronavirus misinformation.

#kenya #kenya🇰🇪 #art https://t.co/RRSVaLAWUE",en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,7,4,AfWrldNwPrj,1984,1987,,"[{'text': 'mural', 'indices': [4, 10]}, {'text': 'Kenya', 'indices': [14, 20]}, {'text': 'Africa', 'indices': [86, 93]}, {'text': 'coronavirus', 'indices': [122, 134]}, {'text': 'kenya', 'indices': [152, 158]}, {'text': 'kenya', 'indices': [159, 165]}, {'text': 'art', 'indices': [168, 172]}]","{'screen_name': 'mSale_', 'name': 'msale', 'id': 203510676, 'id_str': '203510676', 'indices': [68, 75]}",DC-VA-NC
Fri Jun 18 18:37:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",en,"Sentiment(polarity=-0.4375, subjectivity=0.75",-0.4375,0.75,17,15,RoadNotTaken19,121,240,,"[{'text': 'Thisisisrael', 'indices': [278, 291]}]","{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [0, 10]}",
Fri Jun 18 18:37:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",en,"Sentiment(polarity=0.14444444444444446, subjectivity=0.19999999999999998",0.14444444444444446,0.19999999999999998,269,244,KID__SENPAI,41,246,False,[],"{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [53, 65]}",SHIBAKEEPA  cash app $hidomm
Fri Jun 18 18:37:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#stkittsandnevis supports the #G7 efforts to make more vaccines available to vulnerable countries.

We are in this… https://t.co/qYfZaxkp4j",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.4666666666666666",0.13333333333333333,0.4666666666666666,0,0,pmharriskn,6684,314,False,"[{'text': 'stkittsandnevis', 'indices': [0, 16]}, {'text': 'G7', 'indices': [30, 33]}]",,Saint Kitts and Nevis
Fri Jun 18 18:37:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and reward those who've been #Vaccinated. $5 million in cash and college tuition available including a $1 million grand prize. Info at https://t.co/75zI7PrrYe.

#Vegas https://t.co/zQ2mZ4P1dh",en,"Sentiment(polarity=0.34545454545454546, subjectivity=0.6181818181818182",0.34545454545454546,0.6181818181818182,95,33,lizmattie,535,596,,"[{'text': 'COVID19', 'indices': [95, 103]}, {'text': 'Vaccinated', 'indices': [142, 153]}, {'text': 'Vegas', 'indices': [274, 280]}]",,"Las Vegas, NV"
Fri Jun 18 18:37:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","COVID-19 cases across Africa have increased by 52% in the past week &amp; deaths have increased by 32%, said WHO's Tedros, adding that less than 1% of the population on the continent has been vaccinated. ""And we expect things to only get worse."" https://t.co/whEJRBz8o0",en,"Sentiment(polarity=-0.20416666666666666, subjectivity=0.47916666666666663",-0.20416666666666666,0.47916666666666663,0,2,unamused_luu,234,244,False,[],,
Fri Jun 18 18:38:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725",-0.125,0.725,14,18,ClintWarren6,868,648,False,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]","{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [0, 6]}",Cape Town.
Fri Jun 18 18:38:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,56,51,sousou779,231,366,False,[],,
Fri Jun 18 18:38:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,"Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333",0.5083333333333333,0.7833333333333333,725,240,1015_cookie,4897,5079,False,"[{'text': 'WeCanDoThis', 'indices': [27, 39]}, {'text': 'COVID19', 'indices': [104, 112]}]",,
Fri Jun 18 18:38:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555",0.13333333333333333,0.45555555555555555,282,135,NeilC,567,866,,[],,"Manchester, UK"
Fri Jun 18 18:38:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  
COVID-19 vaccines are safe and effective. Get vaccinated as soon as you can. Learn more: https://t.co/2MAK2FwZ91. https://t.co/p5gN2X0WP0",en,"Sentiment(polarity=0.3472727272727273, subjectivity=0.450909090909091",0.3472727272727273,0.450909090909091,0,0,R3nelle,830,422,False,[],,🇹🇹
Fri Jun 18 18:38:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael",en,"Sentiment(polarity=0.425, subjectivity=0.525",0.425,0.525,63,19,crazydaysaheads,32,376,False,"[{'text': 'COVID19', 'indices': [253, 261]}, {'text': 'ThisIsIsrael', 'indices': [264, 277]}]",,
Fri Jun 18 18:38:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 350 medical workers have caught #COVID19 in Java, Indonesia 🇮🇩despite being vaccinated with Sinovac’s CoronaVac—dozens of HCW even hospitalized, officials say, as concerns grow on vaccine efficacy versus #DeltaVariant, believed to be driving cases.🧵
https://t.co/8XbaKeCy8K https://t.co/DdbEkkBmMy",en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,0,0,FabiolaOPerales,2220,2100,,[],,CDMX-CDVictoria
Fri Jun 18 18:38:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",en,"Sentiment(polarity=0.0, subjectivity=0.5",0.0,0.5,67,22,poetnaglass,209,595,False,"[{'text': 'COVID19', 'indices': [74, 82]}]",,"Trinidad & Tobago, W.I."
Fri Jun 18 18:38:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/ofDKjzuAOf,en,"Sentiment(polarity=0.5, subjectivity=0.9",0.5,0.9,22,22,lavitosoul,4045,4765,False,"[{'text': 'COVID19', 'indices': [30, 38]}, {'text': 'CoronaVirusSA', 'indices': [66, 80]}]",,"Bedfordview,South Africa iPhon"
Fri Jun 18 18:38:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/g8pLrQodD0
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19",en,"Sentiment(polarity=-0.3, subjectivity=0.6",-0.3,0.6,0,2,Woadrunar,417,964,False,"[{'text': 'AstraZeneca', 'indices': [225, 237]}, {'text': 'CovidVaccine', 'indices': [238, 251]}, {'text': 'astrazenecavaccine', 'indices': [252, 271]}, {'text': 'Covid19', 'indices': [272, 280]}]",,"Middlesex, England"
Fri Jun 18 18:38:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,58,52,MattTheBee,252,717,False,[],,BLM - ACAB - white
Fri Jun 18 18:38:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725",-0.125,0.725,15,19,ninggmilf,40,35,False,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]","{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [0, 6]}",carrd in progress 
Fri Jun 18 18:38:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨 Calling all Londoners who haven’t had the COVID19 vaccine.
 
Get your vaccine appointment sorted by following this link. Book in today or turn up at one of the many walk-in centres open across the city this weekend. Remember: vaccines save lives, don’t risk not getting yours.",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3666666666666667",0.16666666666666666,0.3666666666666667,55,27,jgslater,2241,3752,,[],,"Lewisham, London"
Fri Jun 18 18:39:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555",0.13333333333333333,0.45555555555555555,283,136,Lor1503,53,227,False,[],,"Wales, United Kingdom"
Fri Jun 18 18:39:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,59,53,JjongsJollof,295,644,False,[],,17|she/her|🇺🇬|sb to unf
Fri Jun 18 18:39:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The only way we’ll be free of the #COVID19 pandemic is by making sure there are vaccines for everyone, everywhere. So, what can you do? It’s simple: #GoGiveOne https://t.co/8M0IMWt7Zl https://t.co/oPVbGvPYHr",en,"Sentiment(polarity=0.225, subjectivity=0.7615079365079366",0.225,0.7615079365079366,3,2,MustGoVote,914,3583,False,"[{'text': 'COVID19', 'indices': [34, 42]}, {'text': 'GoGiveOne', 'indices': [149, 159]}]",,Earth
Fri Jun 18 18:39:19 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555",0.13333333333333333,0.45555555555555555,283,137,Kingsway61,133,397,,[],,"North East, England"
Fri Jun 18 18:39:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725",-0.125,0.725,16,20,IsraelExpose,76,116,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]","{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [0, 6]}",
Fri Jun 18 18:39:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",.@GovWhitmer announces state will open to full capacity on June 22. More than nine million vaccines administered as new COVID cases fall to one-year low. Read more in a recent update at https://t.co/lAVrdaGV47 and find #COVID19 news in Michigan at https://t.co/niRBexCYOy. https://t.co/lkqgfScVUK,en,"Sentiment(polarity=0.21233766233766233, subjectivity=0.43636363636363634",0.21233766233766233,0.43636363636363634,0,0,michpca,1835,1097,,"[{'text': 'MIDoseofHope', 'indices': [23, 36]}, {'text': 'community', 'indices': [75, 85]}, {'text': 'health', 'indices': [86, 93]}, {'text': 'centers', 'indices': [94, 102]}]",,"Lansing, MI"
Fri Jun 18 18:39:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Uganda is working on its own vaccine to cover all strains of #COVID19, unlike the vaccines from abroad🥴 https://t.co/Z7qxPIbhRo",en,"Sentiment(polarity=0.6, subjectivity=1.0",0.6,1.0,0,0,james_kakeeto,513,93,False,"[{'text': 'Uganda', 'indices': [0, 7]}, {'text': 'COVID19', 'indices': [62, 70]}]",,
Fri Jun 18 18:39:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,59,54,rayerunsfree,481,410,,[],,
